id;data;valor
TAJ400010A10cUzQ02;11/04/2022;25.0
10TZIAi00u0AW01Q20;05/08/2023;25.0
0O0XJ03MGA100018A2;22/02/2023;50.0
W0910T0QX100AR0VU2;08/02/2022;25.0
0A8yAtb003S0F001Q1;06/09/2022;35.0
0J0dAR03A810050Ao1;08/02/2022;20.0
QmW00AoT10H000R12Y;22/02/2023;20.0
vM3Rw00A8A021I0100;20/05/2023;45.0
01A13000JAL8V0o6V0;11/05/2022;20.0
05A0b00E00w0rAA10M;05/04/2021;40.0
AsA0b0000A05o1f00f;06/09/2023;40.0
TU00XQ10WP2R000dA1;22/03/2022;35.0
MH10mI0011AE0008A3;05/04/2021;20.0
0l0Q01QA23PDd00T10;20/07/2023;80.0
Ae0j8RA10u003P0N10;05/05/2021;38.0
rS000EA883A00J011Z;05/08/2022;50.0
8A70A1000E30W012Yg;07/06/2023;60.0
0036K501q000CAE10A;29/12/2023;39.0
301A1J8qKB3000KA00;05/12/2022;50.0
010A0BU83C0d1A30R0;20/05/2023;45.0
0Ex0jAA5U00vU10000;15/03/2022;40.0
1GT2000AsLRA0gQ100;30/05/2022;45.0
105A00y0YSAN000m00;06/09/2022;20.0
00A1A3f00b08Q0Bk11;26/08/2022;30.0
0T01QQs00JX01NAW02;22/01/2023;20.0
d1A08VY13R7000S0A0;05/03/2023;40.0
183Q001V0Az0A0M10F;25/04/2021;30.0
l00UQ0BAy0012x01nT;06/05/2023;20.0
00V01VA810EA3P3000;20/09/2023;55.0
10rA03A1m6p0J008B0;20/07/2021;25.0
0T300M10E8f10AJ0oA;17/12/2023;40.0
P81000A003a0RA11Js;05/07/2023;30.0
10g0005AMyq00NAG00;22/01/2023;30.0
M00b00105AK0D0Agw0;20/04/2023;20.0
E0005A04B3101i0A0G;20/08/2023;20.0
hAQt9TB000T01w1002;26/08/2022;30.0
0H0A1T000iM1QEQz02;07/03/2021;20.0
11Q0V100HROf20A00T;07/11/2022;30.0
810T3Dz7A000A0I0m1;06/05/2023;45.0
QM110A0h0GeT20Xh00;05/06/2021;20.0
A30180H00RJ01AAq03;08/10/2023;30.0
Xx1D380A0O0101j0A0;05/07/2021;45.0
LL0Q10210TQ0e00CAm;31/01/2022;20.0
Z0001eZQAR000T12T8;05/01/2022;30.0
0d0000cARA11B803ck;20/09/2022;30.0
0AN0FUxQ0Z10n1020T;22/01/2023;20.0
A0EKj130H00N0A0813;07/03/2021;30.0
00ASN010u000A51A0y;05/07/2023;70.0
HM1M00800A0A33o1J0;10/11/2023;55.0
12L0Q0A01D00100jQT;08/10/2023;45.0
01I0Qv00005m0s0gAA;08/06/2022;50.0
0A31W0OA10HIp00r80;30/11/2022;50.0
XT02AZQTZ0c0030101;05/12/2022;50.0
800Az013300KBJA018;08/02/2022;35.0
000Ayi11000500SJNA;29/11/2022;39.0
000A10bzA301FA80R5;20/08/2023;50.0
T0PPR21S0100Q0bVA0;21/08/2021;58.0
0ZWpaPN100T1A200Q0;06/02/2021;20.0
090Rl8PA1001D00Af3;20/08/2023;25.0
8103dT0090AA0I0uD1;20/07/2021;45.0
R13A08s0030B0e00A1;25/07/2022;45.0
1T0O500u0AaiB200Q1;31/01/2022;25.0
00A0051A0KGN00002y;08/10/2023;20.0
030t080Jp00rA1B1A0;20/04/2022;50.0
00B0001yyU0QT1A2u0;05/03/2023;20.0
N0K00103p08AkeA0J1;28/08/2023;49.0
1HFQ20T0R00201A01U;30/05/2022;20.0
A0A0010Av5s0ab0C00;05/07/2023;45.0
0H0QT2W01W0j03Y01A;07/03/2021;20.0
rT00AQp00A01w1x2d0;06/09/2022;30.0
0R000KkA001K0uAz50;06/01/2023;30.0
1f03Ow0A0p0z8A1B00;20/01/2021;50.0
003280A130B01QAo70;21/08/2021;40.0
0830ArR0Sh0m1G10A0;05/04/2023;35.0
04Z101ATNA00QaW020;23/02/2022;45.0
0wR113AaT820000BQ0;26/08/2022;30.0
800100AA32002B10oQ;20/01/2021;20.0
L20Q1T0Qf02VAT0001;24/11/2023;30.0
12Q0W0A200JP01TT0I;20/09/2021;40.0
01I0Qv00005m0s0gAA;05/01/2021;50.0
0GN0Y1aAwT1i02000Q;22/02/2021;50.0
100A0HT2BQso010Q0L;10/11/2023;35.0
80003dRm1LD0100AA0;22/02/2023;30.0
0000Rh1I7210TUbAQ0;20/04/2021;20.0
D1QT0f0L0010AuQ2f0;22/02/2023;20.0
1A87W01J30T0rA000Z;20/05/2023;35.0
603FA080AcK1R0p001;05/02/2023;35.0
000v1dAR00PTQZ102S;07/11/2022;30.0
1bUQ0100T0RwA0M082;27/06/2022;30.0
Nw0A052101A00KS00n;05/07/2023;70.0
0AAR30b8Y01M0100Zw;20/09/2021;40.0
Q007A0H5101A0x0j00;26/08/2022;100.0
12U0S001JQAPQT0001;21/06/2023;45.0
3wf8J00A0oB010A0e1;22/02/2021;20.0
G1NT2T00A0SQn00021;24/11/2023;60.0
0qQ1j0B0T2R06e1A00;08/06/2022;45.0
Z00yjT01AD010QO210;05/12/2022;20.0
I0w2B3A003000cA811;20/04/2021;67.0
Q810010LTLFA002X0Q;07/12/2023;30.0
A10AJ000Q0c10b38R3;20/04/2023;55.0
100ASAu00U500Pf011;22/03/2022;60.0
G0420R0001kUy0TA1Q;05/12/2022;20.0
0A603681FN0GA01010;05/05/2021;81.0
1Q10STv0AT2000R020;10/03/2022;25.0
lA0xNUQJ0T1v020100;05/10/2022;25.0
0FT00U1vA320yQ00A1;10/03/2023;20.0
w0A1000A00C0M30ey5;06/01/2023;100.0
0QGiA0001TIk1K00z2;05/07/2021;32.0
0120AQZ0b1O5DT0800;05/12/2022;20.0
00O00U0A3450A01Vs1;20/08/2023;35.0
1O180010OIAO003Aw0;07/12/2023;50.0
10rA03A1m6p0J008B0;20/06/2021;25.0
017D10A8S00C3A0i08;20/05/2023;30.0
1WA31000AF0D0B500z;07/11/2022;75.0
101AA3eqUJ080T0N00;22/02/2023;70.0
041AR1T2oQ00iTU000;22/02/2021;40.0
Z20JA0L0Q0011Tby00;05/09/2021;25.0
AA000Y1180QP030nrV;20/06/2021;25.0
0T00050X2A1s10DRQH;05/07/2023;25.0
xAd1R00A0G381D00N0;05/01/2022;20.0
AA100308jL0i0150TR;20/06/2021;30.0
A03B0v90010Aev0M18;20/03/2023;30.0
1B0AA8aML00R001130;05/01/2021;50.0
K0R3A1610N0Q8A000c;20/07/2021;45.0
HqT201190Z000AeQ0R;06/02/2021;100.0
OATQ001300R010t2S1;07/06/2023;30.0
TA3g00L08V1000J1A0;20/08/2023;30.0
0Ig10500aAQ0A0p00s;11/05/2022;35.0
W5G10000NyA0A00cM0;20/03/2023;49.0
10r2AQT00LG0016HR0;07/12/2023;45.0
12U0S001JQAPQT0001;22/02/2023;45.0
30Tk01000HARAD2801;05/01/2022;45.0
0kx0YA0050Y200A01A;11/06/2023;198.0
3II2tQA001T0b010c0;10/05/2021;25.0
K0R3A1610N0Q8A000c;20/04/2022;45.0
00uAD1q0300A018MEo;08/02/2022;20.0
u0z0701ABA1008dM03;21/12/2022;35.0
FV10Q001720Am0CTn0;22/02/2023;45.0
04A0A00Kx00Q510x21;05/08/2023;30.0
1051000QA00HPT2TOT;17/05/2023;25.0
oTnS0XQAVV01010002;20/09/2023;20.0
0eZ10nA3A0001N80ZC;29/10/2023;45.0
0181000ZSI30z0ASoA;07/11/2022;20.0
0010S080aNAZPA13z0;20/04/2021;35.0
00m0A0R08t31a1RNA0;05/03/2023;40.0
011a00200Q0bFRTAWE;08/06/2022;20.0
N102YA5TZ0000Q0r1P;20/09/2021;20.0
KTbL10Q0Q00z102A0I;06/02/2021;45.0
4EAA01100L000005g4;17/12/2023;30.0
0010V0wA1AN20Wm0QT;21/11/2022;30.0
000v1dAR00PTQZ102S;05/04/2023;30.0
700A0T2u0010Aa1fQf;07/11/2022;100.0
zmQA00yA38110j000B;05/02/2023;30.0
P0G0C003A0801DA031;08/03/2023;20.0
A0j00xIN00i109A050;11/05/2022;35.0
00Y0Pz0801A1A3lNT0;30/05/2022;40.0
1dF0100R6A000A83Xl;20/09/2021;40.0
0tU000ODQ11A30108A;20/10/2023;105.0
010A0G180S3AI08L00;20/05/2023;50.0
1dTQ00CA00A02g10K1;20/01/2021;35.0
000002RbzQAF01kTU1;08/06/2022;30.0
00UB0110bp0A05A4X0;15/03/2023;45.0
5f4Ny0C00A0000A001;05/02/2023;85.0
mfA0c0TI10T0QS0012;05/06/2021;50.0
X001TAX2E010b0Q00c;20/03/2021;25.0
A81A100006NRQbN030;22/02/2021;20.0
e51010AAQ0T0h00o02;21/12/2022;25.0
j0M050y0R0F00A1A0O;20/04/2021;65.0
310I00AT801A0Q10xG;20/06/2021;27.0
1vT00100Q2L0ALRj0Y;07/11/2022;20.0
0l0Q01QA23PDd00T10;20/03/2023;80.0
QO01T2A00B1a0008x0;20/04/2023;20.0
3A0A01hR1A0080Q0s1;21/12/2022;30.0
001Q2LT00QKA100F1h;11/05/2022;20.0
010e1J09D08oAA00X3;08/10/2023;20.0
0A131020q000TQV0xB;08/06/2022;20.0
2A10Y0TTj10T0OmQ00;14/02/2021;25.0
0AQ0Q101TP010Bg20R;20/04/2021;30.0
OAA1503P0005A00100;06/09/2022;35.0
10JVQ00010g2AnTZ02;21/06/2023;20.0
01A13000JAL8V0o6V0;05/12/2022;20.0
50Au101000JA1QC00O;05/02/2023;50.0
eA03N01dABa0100l08;05/05/2021;50.0
T100X0100a0RAQ1Z2U;05/12/2022;35.0
AM01C00015p2A0009d;09/09/2022;30.0
070A010A0SA0fAs500;05/01/2021;55.0
Q01RT00ZA1pb0y200Q;07/03/2021;20.0
08Ag00A0T1F1A0T30w;10/11/2023;30.0
0040XRA9b01J08A013;20/09/2022;45.0
005AA7A01j000x800d;10/03/2022;75.0
Q1Q00y0ON00A01UT2o;11/05/2022;35.0
01Q0iPA1YV0200T05V;10/11/2023;20.0
A0TSH10100Q4i0FG20;22/01/2023;20.0
0N0i30801AG0N13A0Q;06/09/2022;56.0
M00b00105AK0D0Agw0;28/01/2023;39.0
H0T0Y1XK10l200AOQ0;20/01/2021;30.0
aA100AJ0i1k000SR83;20/09/2023;20.0
U010T010ABp20ba0zQ;06/09/2023;50.0
T00A0XX20C4Qk0011R;24/05/2021;25.0
50MA0A0100w0aQu00u;05/08/2023;45.0
8CAAHRL0H011005300;20/06/2021;60.0
A011000QD2QPf0Tos0;22/02/2021;35.0
00XA008Z3A11T10O10;20/09/2023;50.0
1eA0050P00ASh0A0s0;20/03/2023;41.5
100c0QAT1oY00Q02VN;07/06/2023;20.0
0w5I001Aq0a0100A0R;05/06/2021;25.0
BTa11AQ0k80n0W0002;06/09/2023;20.0
AAq3J80i00B1p0001u;05/05/2021;60.0
13800d0A0U01IAT7L0;20/08/2023;45.0
0q0it050AA1000H0gC;04/07/2021;39.0
0Q0Q2TP10141A00R0F;22/02/2021;25.0
PQQ021R0i10QPA0T00;20/01/2021;25.0
0vR3001100g8AjA0TO;06/09/2023;20.0
A08Q0110Bu0A0SL300;05/10/2022;75.0
Vp001093T8JAA010G0;20/03/2021;20.0
00Q0mAqwA5Iq001000;21/12/2022;50.0
A0M0A0u100q00Dy05M;20/01/2021;60.0
1A00ST0520Q0DJP10K;21/12/2022;25.0
00AA030MvRM001138f;24/11/2023;45.0
00zA083CS11L800DA0;20/10/2022;30.0
T03A0801R000AHL321;10/11/2023;35.0
0T00050X2A1s10DRQH;05/07/2021;25.0
A033bRD180I1A0000G;09/12/2023;39.0
1008AV1U3bA000X0Sp;20/06/2021;20.0
A02QJ0Q000X1YT01Nu;08/06/2022;20.0
A03AnRlg10A0080Q10;30/03/2023;39.0
00J0tK0AA5g1r00H00;05/08/2022;50.0
P81000A003a0RA11Js;07/11/2022;45.0
13qAB69800000A1bJ0;20/10/2023;65.0
1ZLA018Q3000oPA003;21/06/2023;35.0
0GN0Y1aAwT1i02000Q;20/06/2021;50.0
00u38J03011s03BAA0;27/07/2022;65.0
7j50004xA1A00A0v00;20/08/2023;30.0
0aJ00RA101Q0EOTu20;06/09/2022;45.0
05A0b00E00w0rAA10M;08/10/2023;30.0
Q2000T1WA1gXG0QI00;20/04/2021;35.0
1Au00Q0ToBi0tW2001;05/01/2022;20.0
00w0RbA2011T0QcU0T;05/04/2023;20.0
qA00A15000lOE0y001;06/09/2022;25.0
000Rs85HA3101A00Jj;11/04/2022;80.0
311AAL080j000HJo0G;28/01/2023;39.0
800Az013300KBJA018;07/06/2023;35.0
A00su1g0q0A0An5000;10/02/2022;60.0
zJR00WA41050Y0000A;07/08/2021;100.0
R2W0d0aT0T10B01AQ0;21/11/2022;20.0
0C000NA000y05q1UzA;23/06/2022;50.0
1y0L0AO080M300k1AC;22/02/2023;55.0
Ug38Js010001AA300J;06/09/2023;50.0
50K00I01z00RWA4A00;07/04/2023;70.0
098JAD310A010hh0U0;20/09/2022;20.0
sv100ARN80001AW30O;09/06/2023;45.0
A00AD1BA80y01630h0;22/02/2021;45.0
000A5E0S4X0Y01A00r;13/10/2023;40.0
8Ao0J1300D00T1v0A9;06/05/2023;30.0
00AQ0Gh00Aw0q50q01;14/06/2021;39.0
1b080D01AgF000R3iA;05/02/2023;45.0
8Upa3001Z000AQAY10;21/12/2022;25.0
O40800Fz0013AA091W;04/03/2023;80.0
Z00yjT01AD010QO210;08/02/2022;20.0
01QTQD2000p0iA0L1j;05/08/2023;60.0
Rj13h0008Q10AA0HA0;05/07/2023;36.03
3M0TAA8Hg110000I80;06/01/2023;25.0
uWAi00UR910T120Q00;11/04/2022;30.0
6A0105e00GA00r00EY;29/11/2022;39.0
00G0t000h5AS01IA00;08/03/2023;40.0
01QTQD2000p0iA0L1j;10/03/2022;60.0
0z00001BIv80AAzR13;28/01/2023;39.0
B0Q000Ti0y01uW1At2;10/03/2022;30.0
000TQg1QP02AO0VZ01;11/04/2022;30.0
20SEA00wxq001DQ01T;05/09/2021;25.0
00W100GA0qQ1TX02JQ;05/12/2022;25.0
AS0n18tL01AS00003N;06/09/2022;20.0
A0ZpCA00101083J0Nr;21/12/2022;75.0
0v0q1aAq0A050w00A0;13/05/2022;30.0
TA00V11oO32000Q0QI;07/06/2023;20.0
10f0kHJ00QT2100CQA;05/12/2022;45.0
01QOACQ2G0000Te10c;05/06/2021;27.48
Q0km001a2B0T1Ar00O;05/07/2023;45.0
kR10W00D01iQT00A2e;22/02/2021;20.0
TP00p110J0XQIQ0A20;05/07/2023;30.0
0ZV010AqRR0A813c00;05/07/2023;45.0
0Q1A08003Ap1800Br1;05/03/2023;45.0
Tw0FT001ch0QFA0201;05/05/2021;45.0
mAF0Zm8000101o3AO0;07/08/2021;25.0
R0Tk31y0010Mi8A00A;05/01/2021;35.0
QB5TM0XU01S21000A0;06/09/2023;20.0
sx0A0AA0o0g0105p00;07/06/2023;70.0
0050000UlsA160gAI0;05/05/2021;75.0
0Z03125cA00BQ0y10T;05/01/2022;50.0
1AA0d8000zc30BS01p;05/08/2023;65.0
AB0y0ab81000Rj01A3;30/05/2022;30.0
i02Wz100A01QJ0TkK0;27/06/2022;50.0
IHR012Ks000Q10eAT0;06/09/2023;60.0
00T0G61LQTQ800210A;20/04/2023;20.0
S70A00i01T9S1QD020;06/02/2021;20.0
53000Ar10AA0810bt7;20/07/2023;50.0
pNVon02Q10010T0FA0;20/03/2023;45.0
T11I9ab0002lA0B00Q;05/01/2022;50.0
VJtA0pT08031A0001Y;05/08/2022;60.0
K0A00A5010yYe0t0A0;05/01/2022;70.0
0A0eS0As100t05A0D0;06/09/2023;30.0
AA010t00r00WK0H105;08/10/2023;40.0
A0F0z3AJ0015V8o001;05/04/2021;40.0
38b018AD00100VJ0AR;22/01/2023;20.0
wQ102bvA030nT1000A;30/05/2022;20.0
10nA081QBA00jz0q30;05/08/2023;40.0
0A4A0350Ks1001AS00;17/12/2023;30.0
A010A07qb0A50a0x00;05/01/2021;100.0
A0010Ao80q0nQBp301;31/01/2022;30.0
50C90A00003n1qBA01;20/07/2023;40.0
F0AH000211i8TA0x30;05/10/2022;50.0
1A30008gVA0P00X1TA;20/07/2023;25.0
D1QT0f0L0010AuQ2f0;21/06/2023;20.0
01Av0H0g1XWRQT0002;20/10/2023;45.0
q200TA1QAT4W00100H;31/01/2022;50.0
07u0B800101hA3MAz0;20/01/2021;70.0
0A01F03qf0J08180IA;07/12/2023;100.0
T00Z0110Q09N0iG2Aa;05/01/2021;20.0
0t1A03V5W8N0A01R00;20/06/2021;50.0
00B0001yyU0QT1A2u0;05/02/2023;20.0
G1NT2T00A0SQn00021;20/03/2023;55.0
00RNATh381000Ah0A1;01/03/2021;39.0
X0B2P0T0aKTQ0011A0;31/01/2022;40.0
K80Q1HW20Tz0000AL1;07/11/2022;25.0
FC0010S803A11AA040;20/01/2021;35.0
IHR012Ks000Q10eAT0;07/08/2021;70.0
0J108cA0N0A0Q30m1d;23/02/2022;50.0
10018ZA90D30JA30o0;10/11/2023;20.0
s0I0O1TTs10A0R0Q02;06/01/2023;45.0
Aj1F0A8P30B100S001;05/04/2023;35.0
Xx1D380A0O0101j0A0;08/02/2022;45.0
10nA081QBA00jz0q30;05/04/2023;40.0
013480dkW01A000DAO;20/10/2023;45.0
wB030NA12A080w1j00;07/12/2023;40.0
00bA0o0xA10T15t2Q0;07/12/2023;20.0
rmg00A000510sA00mA;06/05/2023;45.0
0AV3Z100D0130Q08qA;05/03/2023;25.0
00f0010fQsAp0AO050;05/04/2021;40.0
0R0AA0811097N0A03T;05/08/2023;30.0
0A00050j00SIw00As1;06/07/2022;65.0
y0000000R41SAN501A;30/03/2021;39.0
j0M050y0R0F00A1A0O;27/06/2022;55.0
A0gl0050s0Ap400A01;23/05/2022;50.0
10hAA5q000700x0xA0;20/05/2023;70.0
T2V0g00H61Q0W00AT1;20/04/2022;55.0
v0M11008U03O00HvAA;23/02/2022;56.0
1E02Q0PAT000601RXR;08/02/2022;20.0
0TEQ025n001100ZjAJ;20/10/2022;50.0
104103N0A0JA8G060f;24/05/2021;25.0
10F2QA09100TW600jX;06/09/2023;30.0
J0To20Q0K000A11T2R;31/01/2022;30.0
0A08M0310oIR1AE010;20/04/2021;53.0
0I1HI100R0w0AQ0P2T;05/05/2021;25.0
Q90ET0ZA80b103001A;23/02/2022;20.0
0108100UTF0A9AZ3k0;21/06/2023;35.0
0HA00t0L01KA005r70;05/08/2022;35.0
010XA20QO80b1T00TT;27/06/2022;45.0
0001028rE1A0p0DLA3;21/06/2023;20.0
0bH505z1A0A0b1E000;31/01/2022;50.0
2HA010010x0QBQUT20;05/01/2021;40.0
1a00J01pE8A003AQ50;05/01/2022;20.0
0T0Q100zRQ0A2031ND;05/08/2023;30.0
l3R800A0A00Q1iH10A;05/07/2023;30.0
04011B002xT00nAZcQ;05/05/2021;30.0
0K0W0vT00PPIA12Q01;06/09/2022;30.0
0T00050X2A1s10DRQH;08/02/2022;25.0
01083AAp70J1r00JC0;02/09/2021;39.0
103SIWW0QA00Tj0102;11/04/2022;20.0
0C000NA000y05q1UzA;23/11/2023;50.0
2uN01R001AT0Q0I0H0;06/09/2022;30.0
00AY0Jp13G0b001A87;05/04/2023;30.0
0p03800CJ38AA01071;05/10/2022;140.0
0ZWpaPN100T1A200Q0;05/08/2022;20.0
A0A0010Av5s0ab0C00;06/02/2021;55.0
11000R00HmTX0JG2AQ;20/10/2022;35.0
0AR000080LA3ZXy1X1;22/01/2023;25.0
A100O0V018sL0LvA30;05/07/2023;45.0
00050AM00POa00A1Ey;06/01/2023;25.0
AA03000N0010TUAt18;21/06/2023;50.0
QSj00g1W1TA20W0002;05/09/2021;20.0
h1gITN0210QyyA0000;20/07/2021;45.0
001Q2LT00QKA100F1h;05/01/2021;20.0
0J0dAR03A810050Ao1;21/08/2021;20.0
x0AvOA0813B000z10R;21/12/2022;45.0
1E0SQ0TA10u1002T0F;07/11/2022;30.0
rt0A0Z00500H1S600A;05/08/2023;100.0
A10000cAF1R083z3M0;05/04/2021;35.0
0Ex0jAA5U00vU10000;16/08/2023;40.0
0TW001R0B9Q1PA0I20;06/09/2022;35.0
AT011L2000lox0QD0Q;05/12/2022;40.0
0AAR30b8Y01M0100Zw;25/07/2022;35.0
5B90AM100bw00Y0A00;20/07/2021;40.0
T0pAkFr8A001J03100;08/10/2023;25.0
813A01A060DU0J50b0;09/06/2023;45.0
0NQQNPTA00100d2J01;20/05/2023;35.0
0A000751eN0y0A0C10;30/08/2023;39.0
83NtA001T0A001QT00;05/08/2023;50.0
0qA000aA1207Ax0005;06/09/2023;39.0
0O0XJ03MGA100018A2;21/11/2022;50.0
A03AnRlg10A0080Q10;28/04/2022;39.0
R000VQ7T5200XT101A;22/03/2022;30.0
0OAA800013VHn001Hd;23/02/2022;20.0
0A3010w06M10PAF800;09/09/2022;50.0
Q0Dj2W1AH000r10T04;02/10/2023;20.0
310AGr80R0A10D0082;24/11/2023;30.0
Ac0QTZ1I0p0002ZT10;06/09/2023;30.0
0v0q1aAq0A050w00A0;07/01/2022;30.0
Am8A0u00Q1110B030l;05/01/2022;40.0
0r004E0S105AJ00AY0;20/03/2023;30.0
003BA18n0Sh010mAu0;08/02/2022;35.0
SQ210FTAV01X00T000;10/11/2023;25.0
A00su1g0q0A0An5000;08/07/2022;60.0
X11OAQ00E00zQ201T0;20/03/2023;30.0
j0M050y0R0F00A1A0O;30/05/2022;55.0
303Ak00101rM800BvA;31/01/2022;20.0
Tq200gQe00Y10D1AG0;07/11/2022;20.0
003BA18n0Sh010mAu0;10/11/2023;35.0
20QY0Q11p00TK0A50T;10/03/2022;20.0
A0J018A0j3010ow0Bf;30/05/2022;60.0
0108100UTF0A9AZ3k0;20/10/2023;35.0
i0BTAj000pA011038h;20/04/2022;35.0
04011B002xT00nAZcQ;07/11/2022;30.0
8Ao0J1300D00T1v0A9;05/02/2023;30.0
0w5I001Aq0a0100A0R;05/07/2021;25.0
0UAQf0A500qq0w0010;05/05/2021;35.0
10018ZA90D30JA30o0;05/10/2022;30.0
Yv10Q0b10xA0T2B0M0;05/10/2022;40.0
Pl13180AR000BASF00;11/04/2022;45.0
J01000A130AD308VrW;20/08/2023;35.0
00NAE10SQT001012Eq;05/02/2023;45.0
WVn0038AA010h1L0P0;05/03/2023;60.0
j0Q01eU00AH1TS200U;10/03/2022;55.0
AQTnAc00071h20j100;21/08/2021;30.0
A0H2P100000BTQ12zQ;20/08/2023;70.0
y11d00AQj000Q02TC0;11/04/2022;25.0
07u0B800101hA3MAz0;20/04/2023;70.0
Q90ET0ZA80b103001A;22/02/2023;20.0
0800k3a1t10BA0LAn0;05/08/2023;45.0
11TG0A01002B0HQ9W0;07/12/2023;35.0
B00o4ASQ32800T1010;07/11/2022;31.0
aAs0GT100Dy0001RQ2;05/08/2022;20.0
A1A0808E307s0010Qo;20/07/2023;30.0
YQ00002hT00ATj11TC;23/02/2022;20.0
80AZA30000DKNy1e10;11/04/2022;45.0
1n00SAD801A0i0J039;05/12/2022;41.0
0QO0010A0jA0u39819;29/06/2022;39.0
0000042A006A5Ay11w;21/06/2023;50.0
i02Wz100A01QJ0TkK0;29/07/2021;50.0
1200Z0TQh00Q1A0TsL;06/02/2021;25.0
00ABu0008A031cR510;20/10/2023;25.0
O08J001O30A6q01As0;08/09/2023;39.0
kR10W00D01iQT00A2e;30/05/2022;20.0
5p1r00000C0t00AHA3;11/04/2022;50.0
03m0A1R0oY1yQ080A0;22/02/2021;30.0
10Asv31A0000WJR083;20/10/2023;50.0
ArA11pA3000a180070;24/07/2021;100.0
000Ayi11000500SJNA;04/03/2022;39.0
M30100y00Anu00C0A5;20/07/2023;35.0
5k00qA0x7A000A0061;06/05/2023;60.0
000kTC0100W2nAQjb1;20/04/2021;30.0
0A1RN0NM13c2000A08;05/07/2021;55.0
380e0A00108AAsO0J1;05/07/2023;50.0
T5010000N00A0Uy00A;07/11/2022;50.0
p00F1cA0RA30001C8c;05/07/2023;45.0
0J0dAR03A810050Ao1;20/01/2021;20.0
OA010G0A2Ou00500N1;05/07/2023;30.0
0Td1APA010c00015S0;30/05/2022;45.0
a0B00JAsp01A130308;20/06/2021;25.0
l0010K0810VAr0JA3R;05/08/2023;40.0
81A30Ar03Cf801J000;05/06/2021;40.0
0yE0MA0010f0mq50A0;20/04/2021;20.0
RT0J0210A010PM0QP0;06/02/2021;45.0
0800k3a1t10BA0LAn0;05/08/2022;45.0
q01q000GTQHfA0W021;20/10/2022;30.0
3IT1J00008Ap1XA300;20/06/2021;50.0
01010O30Z0d8AAAzD0;08/02/2022;30.0
OQAT8N1Vo00020010G;05/12/2022;55.0
8e0AF0V0130TAP10R0;05/04/2021;30.0
JV01NQT01y0A1B2000;05/07/2023;35.0
31aA008kRZLK0010A0;21/08/2021;110.0
80001c130R3AI0KG0A;20/04/2021;30.0
0j0p31FT01A0030AJ8;05/07/2021;20.0
3i01q0AtQ0A102b00T;24/05/2021;20.0
RmN10A0G3800LA5100;05/09/2021;25.0
Rh00eA5AF81103000R;20/05/2023;45.0
310AGr80R0A10D0082;30/05/2022;20.0
k1A50x0000A0shg0A0;23/02/2022;70.0
1B00A1nQ028An00310;06/01/2023;30.0
10bN0A00WU003S1aA8;05/01/2022;45.0
A100Rb81F3pAI00004;21/11/2022;50.0
T03A0801R000AHL321;11/05/2022;40.0
bUf1200QA01R0tT00V;05/12/2022;20.0
WATQ2Q0MwJ01100100;30/05/2022;55.0
A00310A0T00JKg1r8Z;15/03/2022;35.0
0001028rE1A0p0DLA3;20/03/2023;20.0
100Q00P0Y1HATJ201N;20/07/2021;80.0
COa100R1Q920T00A0R;05/01/2022;30.0
000Ayi11000500SJNA;27/02/2021;39.0
08A00a2RF0Y100321A;05/04/2023;30.0
080010ILF0S93A110A;06/07/2022;25.0
00B10A00I0wj5rq00A;05/07/2023;70.0
801A0U013TO00ZA0di;05/01/2022;45.0
0J10EA08o013pc0R0A;31/01/2022;39.0
ZTZc0000015KQA10L2;05/01/2022;30.0
O00u00FL1jARQ1T200;05/01/2022;30.0
A108r0gJ03A0J0R10n;05/07/2021;20.0
00UJ0210FiAQTW01X0;21/11/2022;35.0
m11OA6U000iT000TQ2;20/06/2021;30.0
TAX200Y0101QOnL00b;22/02/2023;45.0
AYEF380100Q1A03000;06/02/2021;35.0
A0L1u01200QR0OOjT0;26/08/2022;35.0
L02Q0Q3G5H1T10A000;07/11/2022;30.0
T00aQ80OA1Z020D01C;25/07/2022;30.0
603FA080AcK1R0p001;05/04/2023;35.0
05100AB0yN00V00A00;30/05/2022;30.0
v0P310o0100yAOAF08;06/02/2021;50.0
100A0HT2BQso010Q0L;05/04/2023;30.0
A010nV30ARM001Qp08;20/08/2023;30.0
f103A00AR1e9H80T00;20/09/2023;30.0
1oA0s0o0A1J3t080B0;05/07/2023;40.0
K0A00A5010yYe0t0A0;07/03/2021;70.0
v1A02QbT0e1Y00000C;10/11/2023;20.0
i0a6A1eA000801A30Q;05/08/2022;65.0
h6A100Ax080301B0Tk;26/08/2022;50.0
YA15I2Q0T13000N00P;17/12/2023;30.0
2R107g0T1D0Y0QA001;07/06/2023;25.0
50i200A10010A0A40y;11/04/2022;25.0
1R100AVx00bR80003A;06/02/2021;30.0
lRAj00TA810P10030i;07/06/2023;50.0
U0500000yOA0k10AMR;24/11/2023;60.0
00Q0A5f0G000as1Ag0;20/07/2023;75.0
0Z03125cA00BQ0y10T;08/02/2022;50.0
100ASAu00U500Pf011;21/08/2021;85.0
Tw0FT001ch0QFA0201;05/04/2023;45.0
6r8gA0e0BAN1000310;05/08/2023;30.0
00f0010fQsAp0AO050;10/03/2022;30.0
0bTTA050R0101RP20Q;20/04/2021;35.0
o0V180AJ1ZA30Ig000;02/12/2022;150.0
0PA00z3A8110U0Hh0V;05/04/2021;30.0
